customerid,age,gender,item_purchased,category,purchase_amount,location
3890,57,Female,Dress,Clothing,65,Alaska
3891,35,Female,Shirt,Clothing,81,Nebraska
3892,36,Female,Dress,Clothing,30,Colorado
3893,35,Female,Jewelry,Accessories,86,Michigan
3894,21,Female,Hat,Accessories,64,Massachusetts
3895,66,Female,Skirt,Clothing,78,Connecticut
3896,40,Female,Hoodie,Clothing,28,Virginia
3897,52,Female,Backpack,Accessories,49,Iowa
3898,46,Female,Belt,Accessories,33,New Jersey
3899,44,Female,Shoes,Footwear,77,Minnesota
3900,52,Female,Handbag,Accessories,81,California
